"","NAME","Equus","Coelodonta","Bos","Gazella","Ursus","Vulpes","Cervus","Canis","Sus","Homo","Rupicapra","Panthera","Stephanorhinus","Capra","Meles","Mustela","Lepus","Capreolus","Myospalax","Ochotona","Microtus","Talpa","Rangifer","Glis","Sorex","Cricetulus","Sinotherium","Mimomys","Gigantocamelus","Anancus","Promimomys","Orientalomys","Meriones","Villanyia","Palaeoloxodon","Phanourios","Castor","Alces","Martes","Lutra","Erinaceus","Homotherium","Mammuthus","Bison","Pachycrocuta","Spermophilus","Vormela","Hippopotamus","Sinoreas","Marmota","Praemegaceros","Felis","Cricetus","Arvicola","Chionomys","Prometheomys","Apodemus","Myomimus","Gazellospira","Castillomys","Petenyia","Beremendia","Eliomys","Leptobos","Praeovibos","Eucladoceros","Paradolichopithecus","Prolagus","Lynx","Procamptoceras","Desmana","Kislangia","Stephanomys","Metacervocerus","Myosorex","Galemys","Allactaga","Allocricetus","Borsodia","Prolagurus","Eolagurus","Terricola","Hexaprotodon","Pelorovis","Oryx","Crocuta","Spalax","Lagurus","Ellobius","Saiga","Gulo","Alopex","Nyctereutes","Macaca","Hydropotes","Hyaena","Pseudaxis","Ovis","Megaloceros","Pontoceros","Megantereon","Soergelia","Lagurodon","Hemitragus","Arvernoceros","Xenocyon","Blarinoides","Lemmus","Dama","Muscardinus","Glirulus","Micromys","Deinsdorfia","Germanomys","Hypolagus","Asoriculus","Elephas","Hystrix","Cuon","Rhinolophus","Myotis","Pliomys","Oryctolagus","Miniopterus","Barbastella","Allophaiomys","Dolinasorex","Plecotus","Neomys","Ovibos","Crocidura","Pannonictis","Drepanosorex","Eucladoceros.Megaloceros","Baranogale","Sciurus","Ungaromys","Clethrionomys","Soricella","Camelus","Mesocricetus","Stegodon","Megatapirus","Neofelis","Arctonyx","Capricornis","Elaphodus","Leopoldamys","Bubalus","Pseudois","Rhizomys","Dicerorhinus","Catopuma","Ailuropoda","Sinomegaceros","Proboscidipparion","Tapirus","Rhinoceros","Pongo","Hylobates","Atherurus","Muntiacus","Axis","Helarctos","Naemorhedus","Sinomastodon","Victoriamys","Sicista","Dicrostonyx","Moschus","Paguma","Propotamochoerus","Cervavitus","Budorcas","Gigantopithecus","Trachypithecus","Rhinopithecus","Trogontherium","Mus","Dryomys","Acinonyx","Plesiohipparion","Hooijeromys","Paracamelus","Parapodemus","Rhagamys","Tyrrhenicola","Rhagapodemus","Cynotherium","Spirocerus","Myopus","Stegolophodon","Shikamainosorex","Prosiphneus","Batomys","Apomys","Nesiotites","Pseudodama","Cyrnolutra","Episoriculus","Zygolophodon","Procapra","Ochotonoides","Bahomys","Monosaulax","Pliocrocuta","Croizetoceros","Gallogoral","Megalovis","Potamochoerus","Melogale","Nomascus","Dicoryphochoerus","Hippopotamodon","Scaptochirus","Hesperotherium","Rusa","Viverra","Hipparion","Nestoritherium","Procynocephalus","Procapreolus","Rattus","Chiropodomys","Duboisia","Antilope","Theropithecus","Puma","Chasmaporthetes","Palaeotragus","Kowalskia","Trischizolagus","Huaxiamys","Chardinomys","Karnimata","Saidomys","Heterosorex","Lunanosorex","Dipus","Quyania","Nannocricetus","Sinocricetus","Pseudomeriones","Paralactaga","Mesosiphneus","Pliosiphneus","Paenelimnoecus","Tadarida","Anourosorex","Eptesicus","Viverravus","Soriculus","Murina","Hipposideros","Viverricula","Rhizomyides","Bibos","Poephagus","Libralces","Algarolutra","Megalenhydris","Sardolutra","Alcelaphus","Gerbillus","Kolpochoerus","Paramachaerodus","Metacervulus","Blarinella","Chimarrogale","Pteromys","Trogopterus","Eutamias","Lasiopodomys","Mustelavus","Aeretes","Megaceroides","Vespertiliavus","Bandicota","Trilophomys","Parahyaena","Mitilanotherium","Niviventer","Hapalomys","Prionailurus","Szechuanopithecus","Parameles","Pygathrix","Petaurista","Hemiechinus","Alactagulus","Myotragus","Insulotragus","Paradoxurus","Semnopithecus","Ailurus","Eothenomys","Tamias","Huananomys","Elaphurus","Manis","Arctogalidia","Aonyx","Tragulus","Nycticebus","Amblonyx","Belomys","Ancylotherium","Tragelaphus","Lycaon","Tetraceros","Boselaphus","Synaptomys","Hemibos","Mogera","Presbytis","Crociduradracula","Spermophilinus","Pachygazella","Antilospira","Elasmotherium","Boopsis","Sciurotamias","Sivapanthera","Sericolagus","Episiphneus","Diplothrix","Protoryx","Macrotragus","Enhydrictis","Sulimskia","Neurotrichus","Pliolagus","Dolomys","Urotrichus","Geotrypus","Jordanomys","Cervalces","Lutrogale","Epileptobos","Kalymnomys","Cynogale","Euryceros","Itanzatherium","Proochotona","Baranomys","Pliolagomys","Plioscirtopoda","Megaceros","Vespertilio","Papio","Cynocephalus","Melursus","Cervulus","Macroneomys","Giraffa","Papagomys","Paulamys","Komodomys","Spelaeomys","Haploidoceros","Nipponicervus","Dorcabune","Postschizotherium","Aepyosciurus","Eirictis","Callosciurus","Hylomys","Uropsilus","Hyperacrius","Typhlomys","Vernaya","Wushanomys","Tamiops","Scaptonyx","Prionodon","Suncus","Pipistrellus","Talpavus","Ratufa","Pteropus","Archaeodesmana","Ia","Dinaromys","Nesogoral","Asoletragus","Lophocricetus","Neotetracus","Machairodus","Tatera","Arctictis","Tupaia","Rheithrosciurus","Sundasciurus","Chilotherium","Cromeromys","Yangia","Phodopus","Plesiaceratherium","Brevilagus","Metailurus","Pliospalax","Scirtopoda","Pygeretmus","Megaderma","Hylopetes","Cynopterus","Eonycteris","Emballonura","Maxomys","Millardia","Pliotragus","Leukaristomys","Alticola","Nyctalus","Echinosorex","Brachypotherium","Muva","Eucyon","Euthyceros","Alilepus","Proboselaphus","Hypselephas","Cannomys","Chiromyscus","Menetes","Vandeleuria","Scotomanes","Estramomys","Merycopotamus","Parabubalis","Mececyon","Herpestes","Sivatherium","Ammotragus","Mafia","Scalopoides","Indarctos","Chodsigoa","Lufengpithecus","Homoiodorcas","Trifurcatoceros","Cercopithecus","Euarctos","Paracervulus","Eostyloceros","Cervocerus","Antispiroides","Sinoryx","Prospalax","Pliopetaurista","Predicrostonyx","Boocercus","LAT","LONG","ALTITUDE","MAX_AGE","BFA_MAX","BFA_MAX_ABS","MIN_AGE","BFA_MIN","BFA_MIN_ABS","COUNTRY","age_range","Gen_Count","Large_GenCount","LargeHerb_GenCount","LargeNonherb_GenCount","Large_Herbprop","Small_GenCount","SmallHerb_GenCount","SmallNonherb_GenCount","Small_Herbprop","smallperlarge","smallprop","Herb_GenCount","Nonherb_GenCount","DietRatio","HerbProp","mid_age"
"11","Almenara-Casablanca 1",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.17,-0.17,"\N",2.5,"mn17","\N",1.9,"mn17","\N","Spain",0.6,27,14,8,6,0.571428571428571,13,5,8,0.384615384615385,0.928571428571429,0.481481481481481,13,14,0.928571428571429,0.481481481481481,2.2
"12","Altestovo 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.717,30.5,"\N",0.79,"ois19","\N",0.424,"ois12","\N","Ukraine",0.366,10,0,0,0,NA,10,9,1,0.9,Inf,1,9,1,9,0.9,0.607
"13","An Nafud 2",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.417,39.333,"\N",1.9,"oldstylepleistocene","\N",0.0117,"oldstylepleistocene","\N","Saudi Arabia",1.8883,4,4,2,2,0.5,0,0,0,NA,0,0,2,2,1,0.5,0.95585
"14","Anetovka II",1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,31.1333,"\N",0.01804,"\N","C14",0.01804,"\N","C14","Ukraine",0,19,12,7,5,0.583333333333333,7,7,0,1,0.583333333333333,0.368421052631579,14,5,2.8,0.736842105263158,0.01804
"15","Angangxi_Daxingtun",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,123.53,"\N",0.129,"latepleistocene","\N",0.0117,"latepleistocene","\N","China",0.1173,7,4,4,0,1,3,3,0,1,0.75,0.428571428571429,7,0,Inf,1,0.07035
"16","Anping",0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.16666667,123.4333333,"\N",0.559,"middlepleistocene.","\N",0.344,"middlepleistocene.","\N","China",0.215,16,12,6,6,0.5,4,3,1,0.75,0.333333333333333,0.25,9,7,1.28571428571429,0.5625,0.4515
"17","Antu",1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.09,123.93,"\N",0.0354,"\N","C14",0.0266,"\N","C14","China",0.0088,11,10,6,3,0.6,1,1,0,1,0.1,0.0909090909090909,7,3,2.33333333333333,0.636363636363636,0.031
"18","Apollonia (APL)",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,23.3,"\N",1.9,"biharian","\N",0.5,"biharian","\N","Greece",1.4,24,22,12,10,0.545454545454545,2,1,1,0.5,0.0909090909090909,0.0833333333333333,13,11,1.18181818181818,0.541666666666667,1.2
"19","Arenero de Casa de Eulogio",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.31877973,-3.560749013,"\N",0.379,"\N","AAR",0.275,"\N","AAR","Spain",0.104,4,4,4,0,1,0,0,0,NA,0,0,4,0,Inf,1,0.327
"20","Arenero Manuel Soto",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.35017325,-3.677416461,"\N",0.379,"\N","AAR",0.275,"\N","AAR","Spain",0.104,6,6,5,1,0.833333333333333,0,0,0,NA,0,0,5,1,5,0.833333333333333,0.327
